,index,Close1,rollover,dailyret,Soybean.price,hs,carry,b,Adjusted b
6506,2017-02-01,1036.75,0.0,0.0119570522205954,1024.5,-1.0,-0.106446928305301,,-0.121068570051644
6507,2017-02-02,1037.25,0.0,0.0004822763443453,1036.75,-1.0,-0.0044007716421506,,-0.121068570051644
6508,2017-02-03,1027.0,0.0,-0.009881899252832,1037.25,-1.0,0.0924844417252226,,-0.121068570051644
6509,2017-02-06,1036.0,0.0,0.0087633885102239,1027.0,-1.0,-0.0888510223953251,,-0.121068570051644
6510,2017-02-07,1042.75,0.0,0.006515444015444,1036.0,-1.0,-0.0679467733039162,-0.121068570051644,-0.121068570051644
6511,2017-02-08,1058.75,0.0,0.015344042196116,1042.75,-1.0,-0.164722805928892,,-0.13833309889408
6512,2017-02-09,1050.5,0.0,-0.0077922077922077,1058.75,-1.0,0.0861865407319953,,-0.13833309889408
6513,2017-02-10,1059.0,0.0,0.0080913850547358,1050.5,-1.0,-0.0922923607805819,,-0.13833309889408
6514,2017-02-13,1054.25,0.0,-0.0044853635505193,1059.0,-1.0,0.0564537136530879,,-0.13833309889408
6515,2017-02-14,1045.0,0.0,-0.0087740099596869,1054.25,-1.0,0.114375486974492,-0.13833309889408,-0.13833309889408
6516,2017-02-15,1061.25,0.0,0.0155502392344498,1045.0,-1.0,-0.210216197058302,,-0.125151156426217
6517,2017-02-16,1043.75,0.0,-0.016489988221437,1061.25,-1.0,0.231494065416327,,-0.125151156426217
6518,2017-02-17,1032.5,0.0,-0.0107784431137725,1043.75,-1.0,0.157365269461077,,-0.125151156426217
6519,2017-02-21,1026.25,0.0,-0.0060532687651331,1032.5,-1.0,0.105211576155885,-0.125151156426217,-0.125151156426217
6520,2017-02-22,1022.75,0.0,-0.0034104750304506,1026.25,-1.0,0.0622411693057247,,-0.114861956850596
6521,2017-02-23,1011.5,0.0,-0.0109997555609875,1022.75,-1.0,0.211311093671603,,-0.114861956850596
6522,2017-02-24,1013.5,0.0,0.0019772614928324,1011.5,-1.0,-0.0400944691602124,,-0.114861956850596
6523,2017-02-27,1011.0,0.0,-0.002466699555994,1013.5,-1.0,0.0600230225291898,,-0.114861956850596
6524,2017-02-28,1025.0,0.0,0.0138476755687438,1011.0,-1.0,-0.36102868447082,-0.114861956850596,-0.114861956850596
6525,2017-03-01,1041.25,0.0,0.0158536585365854,1025.0,-1.0,-0.445121951219513,,-0.104272223140449
6526,2017-03-02,1026.75,0.0,-0.0139255702280912,1041.25,-1.0,0.423569427771109,,-0.104272223140449
6527,2017-03-03,1027.0,0.0,0.0002434867299732,1026.75,-1.0,-0.0080793324036564,,-0.104272223140449
6528,2017-03-06,1026.75,0.0,-0.0002434274586173,1027.0,-1.0,0.0111063777994182,,-0.104272223140449
6529,2017-03-07,1014.75,0.0,-0.0116873630387144,1026.75,-1.0,0.609412501304395,-0.104272223140449,-0.104272223140449
6530,2017-03-08,1011.0,1.0,-0.0036954915003695,1014.75,-1.0,0.224809066272479,,-0.0500978171695428
6531,2017-03-09,1011.0,0.0,-0.010521164668461,1011.0,-1.0,0.0,,-0.0500978171695428
6532,2017-03-10,1006.5,0.0,-0.0044510385756676,1000.25,-1.0,-0.0362012671435319,,-0.0500978171695428
6533,2017-03-13,1006.0,0.0,-0.0004967709885742,996.25,-1.0,-0.0595357590966126,,-0.0500978171695428
6534,2017-03-14,999.25,0.0,-0.0067097415506958,996.25,-1.0,-0.0186291814643896,-0.0500978171695428,-0.0500978171695428
6535,2017-03-15,998.0,0.0,-0.0012509382036527,987.25,-1.0,-0.0685245500825172,,-0.0032775925186097
6536,2017-03-16,1001.5,0.0,0.0035070140280561,998.0,-1.0,-0.0224571950919388,,-0.0032775925186097
6537,2017-03-17,1000.0,0.0,-0.001497753369945,1001.5,-1.0,0.0097621425005348,,-0.0032775925186097
6538,2017-03-20,999.5,0.0,-0.0005,1000.0,-1.0,0.0034433962264147,,-0.0032775925186097
6539,2017-03-21,1001.5,0.0,0.0020010005002501,999.5,-1.0,-0.0140454842806024,-0.0032775925186097,-0.0032775925186097
6540,2017-03-22,999.75,0.0,-0.0017473789316026,1001.5,-1.0,0.0125057511771558,,0.0233919379637676
6541,2017-03-23,991.0,0.0,-0.0087521880470117,999.75,-1.0,0.0638909727431856,,0.0233919379637676
6542,2017-03-24,975.75,0.0,-0.0153884964682139,991.0,-1.0,0.114628596140777,,0.0233919379637676
6543,2017-03-27,971.5,0.0,-0.0043556238790673,975.75,-1.0,0.0345609286056435,,0.0233919379637676
6544,2017-03-28,972.0,0.0,0.0005146680391147,971.5,-1.0,-0.0041745296505979,0.0233919379637676,0.0233919379637676
6545,2017-03-29,969.0,0.0,-0.0030864197530864,972.0,1.0,0.0256032547699215,,0.0557638493736895
6546,2017-03-30,963.0,0.0,-0.0061919504643962,969.0,1.0,0.0525595795233635,,0.0557638493736895
6547,2017-03-31,946.0,0.0,-0.0176531671858775,963.0,1.0,0.153414429115364,,0.0557638493736895
6548,2017-04-03,938.25,0.0,-0.0081923890063425,946.0,1.0,0.0766723586491024,,0.0557638493736895
6549,2017-04-04,937.75,0.0,-0.0005329070077271,938.25,1.0,0.0051187120479052,0.0557638493736895,0.0557638493736895
6550,2017-04-05,944.25,0.0,0.00693148493735,937.75,1.0,-0.0683781622198048,,0.0833680846503108
6551,2017-04-06,941.5,0.0,-0.0029123643102991,944.25,1.0,0.0295281381460889,,0.0833680846503108
6552,2017-04-07,942.0,0.0,0.0005310674455655,941.5,1.0,-0.0055382747894702,,0.0833680846503108
6553,2017-04-10,941.75,0.0,-0.0002653927813163,942.0,1.0,0.0030271364118892,,0.0833680846503108
6554,2017-04-11,939.25,0.0,-0.0026546323334218,941.75,1.0,0.0312561548935145,0.0833680846503108,0.0833680846503108
6555,2017-04-12,947.75,0.0,0.0090497737556561,939.25,1.0,-0.110105580693816,,0.0952300521541804
6556,2017-04-13,955.5,0.0,0.0081772619361646,947.75,1.0,-0.102920710575865,,0.0952300521541804
6557,2017-04-17,953.25,0.0,-0.0023547880690737,955.5,1.0,0.0343799058084767,,0.0952300521541804
6558,2017-04-18,946.0,0.0,-0.007605559926567,953.25,1.0,0.115667890549873,0.0952300521541804,0.0952300521541804
6559,2017-04-19,950.25,0.0,0.0044926004228329,946.0,1.0,-0.0712956154058272,,0.147633653126003
6560,2017-04-20,946.75,0.0,-0.003683241252302,950.25,1.0,0.0611083207768289,,0.147633653126003
6561,2017-04-21,951.0,0.0,0.0044890414576181,946.75,1.0,-0.0780238158109829,,0.147633653126003
6562,2017-04-24,961.25,0.0,0.0107781282860147,951.0,1.0,-0.218556490244186,,0.147633653126003
6563,2017-04-25,954.5,0.0,-0.0070221066319896,961.25,1.0,0.150768760039775,0.147633653126003,0.147633653126003
6564,2017-04-26,945.75,0.0,-0.0091671031953902,954.5,1.0,0.209124541644841,,0.147344405279949
6565,2017-04-27,945.75,0.0,0.0,945.75,1.0,0.0,,0.147344405279949
6566,2017-04-28,945.25,0.0,-0.000528680941052,945.75,1.0,0.0137834673917148,,0.147344405279949
6567,2017-05-01,959.0,0.0,0.0145464162919862,945.25,1.0,-0.482676540597723,,0.147344405279949
6568,2017-05-02,958.0,0.0,-0.0010427528675703,959.0,1.0,0.038060479666319,0.147344405279949,0.147344405279949
6569,2017-05-03,965.5,0.0,0.0078288100208768,958.0,1.0,-0.317501739735558,,0.135418785598047
6570,2017-05-04,965.25,0.0,-0.0002589331952356,965.5,1.0,0.0118138270326253,,0.135418785598047
6571,2017-05-05,963.0,0.0,-0.0023310023310023,965.25,1.0,0.121545121545123,,0.135418785598047
6572,2017-05-08,956.25,1.0,-0.0070093457943925,963.0,1.0,0.639602803738315,,0.135418785598047
6573,2017-05-09,974.0,0.0,0.0095879761596268,956.25,1.0,-0.102653990889285,0.135418785598047,0.135418785598047
6574,2017-05-10,970.25,0.0,-0.0038501026694045,965.25,1.0,-0.0290877213954142,,0.137090340391044
6575,2017-05-11,966.25,0.0,-0.0041226488018551,961.75,1.0,-0.0266847543540427,,0.137090340391044
6576,2017-05-12,963.0,0.0,-0.0033635187580853,956.0,1.0,-0.0424221292422125,,0.137090340391044
6577,2017-05-15,965.25,0.0,0.0023364485981308,954.0,1.0,-0.071737421383648,,0.137090340391044
6578,2017-05-16,976.25,0.0,0.0113960113960114,965.25,1.0,-0.0705007484668504,0.137090340391044,0.137090340391044
6579,2017-05-17,975.75,0.0,-0.0005121638924455,976.25,1.0,0.0032231003576316,,0.155258713577209
6580,2017-05-18,944.75,0.0,-0.0317704330002562,975.75,1.0,0.203442246405149,,0.155258713577209
6581,2017-05-19,953.0,0.0,0.0087324689071182,944.75,1.0,-0.0569169848410383,,0.155258713577209
6582,2017-05-22,956.5,0.0,0.0036726128016789,953.0,1.0,-0.0252925221247695,,0.155258713577209
6583,2017-05-23,948.25,0.0,-0.0086251960271824,956.5,1.0,0.0605422413446463,0.155258713577209,0.155258713577209
6584,2017-05-24,948.25,0.0,0.0,948.25,1.0,0.0,,0.175243518388367
6585,2017-05-25,939.5,0.0,-0.0092275243870287,948.25,1.0,0.0673609280253101,,0.175243518388367
6586,2017-05-26,926.5,0.0,-0.0138371474188398,939.5,1.0,0.103072628732174,,0.175243518388367
6587,2017-05-30,912.75,0.0,-0.014840798704803,926.5,1.0,0.120375367272291,0.175243518388367,0.175243518388367
6588,2017-05-31,916.0,0.0,0.003560668310052,912.75,1.0,-0.0295373621174766,,0.163493630423542
6589,2017-06-01,912.25,0.0,-0.0040938864628821,916.0,1.0,0.0347504316035342,,0.163493630423542
6590,2017-06-02,921.25,0.0,0.0098657166346944,912.25,1.0,-0.0857377755157973,,0.163493630423542
6591,2017-06-05,922.0,0.0,0.0008141112618724,921.25,1.0,-0.0076192464252167,,0.163493630423542
6592,2017-06-06,923.5,0.0,0.0016268980477223,922.0,1.0,-0.015626783879438,0.163493630423542,0.163493630423542
6593,2017-06-07,930.75,0.0,0.0078505684894423,923.5,1.0,-0.0774447972607148,,0.131748034268278
6594,2017-06-08,938.0,0.0,0.0077894171367177,930.75,1.0,-0.0789760348583874,,0.131748034268278
6595,2017-06-09,941.5,0.0,0.003731343283582,938.0,1.0,-0.0389125799573568,,0.131748034268278
6596,2017-06-12,931.25,0.0,-0.0108868826340945,941.5,1.0,0.124178505045141,,0.131748034268278
6597,2017-06-13,932.5,0.0,0.0013422818791946,931.25,1.0,-0.01580428664213,0.131748034268278,0.131748034268278
6598,2017-06-14,931.75,0.0,-0.0008042895442359,932.5,1.0,0.009785522788204,,0.135446810660239
6599,2017-06-15,934.75,0.0,0.0032197477864234,931.75,1.0,-0.0405244117946382,,0.135446810660239
6600,2017-06-16,939.0,0.0,0.0045466702326825,934.75,1.0,-0.0592690941046128,,0.135446810660239
6601,2017-06-19,937.75,0.0,-0.0013312034078807,939.0,1.0,0.0194355697550587,,0.135446810660239
6602,2017-06-20,927.75,0.0,-0.0106638229805385,937.75,1.0,0.162178974495689,0.135446810660239,0.135446810660239
6603,2017-06-21,918.75,0.0,-0.009700889248181,927.75,1.0,0.153948894590701,,0.206076818714885
6604,2017-06-22,904.0,0.0,-0.0160544217687075,918.75,1.0,0.266357452071738,,0.206076818714885
6605,2017-06-23,904.5,0.0,0.0005530973451327,904.0,1.0,-0.0096133586177817,,0.206076818714885
6606,2017-06-26,906.75,0.0,0.0024875621890547,904.5,1.0,-0.0504422332780551,,0.206076818714885
6607,2017-06-27,911.25,0.0,0.0049627791563275,906.75,1.0,-0.10655378776821,0.206076818714885,0.206076818714885
6608,2017-06-28,914.0,0.0,0.0030178326474622,911.25,1.0,-0.0688443072702351,,0.141460286927947
6609,2017-06-29,915.5,0.0,0.0016411378555798,914.0,1.0,-0.0399343544857762,,0.141460286927947
6610,2017-06-30,942.25,0.0,0.0292190060076461,915.5,1.0,-0.761781228056486,,0.141460286927947
6611,2017-07-03,964.75,0.0,0.023879013000796,942.25,1.0,-0.792349067753685,0.141460286927947,0.141460286927947
6612,2017-07-05,976.25,0.0,0.0119201865768334,964.75,1.0,-0.483429788949357,,0.0250424547758346
6613,2017-07-06,980.75,0.0,0.0046094750320102,976.25,1.0,-0.210307298335468,,0.0250424547758346
6614,2017-07-07,996.0,0.0,0.0155493244965588,980.75,1.0,-0.810786205891993,,0.0250424547758346
6615,2017-07-10,1020.25,1.0,0.0243473895582329,996.0,1.0,-2.22169929718875,,0.0250424547758346
6616,2017-07-11,1029.25,0.0,0.004391314954867,1020.25,1.0,-0.0946999726134014,0.0250424547758346,0.0250424547758346
6617,2017-07-12,1020.75,0.0,-0.0082584406120961,1025.25,1.0,0.0485469176032456,,-0.007758781875463
6618,2017-07-13,975.5,0.0,-0.044330149399951,1016.75,1.0,0.462756638800099,,-0.007758781875463
6619,2017-07-14,989.0,0.0,0.0138390568939006,972.5,1.0,-0.199767808275977,,-0.007758781875463
6620,2017-07-17,985.0,0.0,-0.0040444893832153,985.25,1.0,0.0033077174031241,,-0.007758781875463
6621,2017-07-18,989.5,0.0,0.0045685279187817,985.0,1.0,-0.0617597292724194,-0.007758781875463,-0.007758781875463
6622,2017-07-19,999.75,0.0,0.0103587670540677,989.5,-1.0,-0.145421152874412,,-0.0304573083437441
6623,2017-07-20,1013.25,0.0,0.013503375843961,999.75,-1.0,-0.197149287321829,,-0.0304573083437441
6624,2017-07-21,1009.0,0.0,-0.004194423883543,1013.25,-1.0,0.0637901965622176,,-0.0304573083437441
6625,2017-07-24,997.5,0.0,-0.0113974231912785,1009.0,-1.0,0.198098069753173,,-0.0304573083437441
6626,2017-07-25,981.5,0.0,-0.0160401002506266,997.5,-1.0,0.292731829573934,-0.0304573083437441,-0.0304573083437441
6627,2017-07-26,988.75,0.0,0.0073866530820173,981.5,-1.0,-0.1419014934177,,-0.0259121213097187
6628,2017-07-27,994.75,0.0,0.0060682680151706,988.75,-1.0,-0.123050990307628,,-0.0259121213097187
6629,2017-07-28,1000.75,0.0,0.0060316662478009,994.75,-1.0,-0.129503422379258,,-0.0259121213097187
6630,2017-07-31,994.5,0.0,-0.0062453160129902,1000.75,-1.0,0.162824310338675,,-0.0259121213097187
6631,2017-08-01,959.5,0.0,-0.0351935646053293,994.5,-1.0,0.988127006226553,-0.0259121213097187,-0.0259121213097187
6632,2017-08-02,966.5,0.0,0.0072954663887441,959.5,-1.0,-0.2219037693243,,-0.0061491779066359
6633,2017-08-03,950.5,0.0,-0.016554578375582,966.5,-1.0,0.549311009735223,,-0.0061491779066359
6634,2017-08-04,949.25,0.0,-0.0013150973172014,950.5,-1.0,0.0480010520778538,,-0.0061491779066359
6635,2017-08-07,959.75,0.0,0.0110613642349223,949.25,-1.0,-0.576771135106658,,-0.0061491779066359
6636,2017-08-08,963.0,1.0,0.0033862985152383,959.75,-1.0,-0.20599982634367,-0.0061491779066359,-0.0061491779066359
6637,2017-08-09,966.0,0.0,-0.0010341261633919,963.0,-1.0,-0.0315853236413973,,0.0049470794195197
6638,2017-08-10,934.0,0.0,-0.0331262939958592,963.0,-1.0,0.314048360777333,,0.0049470794195197
6639,2017-08-11,938.25,0.0,0.0045503211991434,930.75,-1.0,-0.086505190311419,,0.0049470794195197
6640,2017-08-14,932.75,0.0,-0.0058619770849986,935.5,-1.0,0.0346114722159961,,0.0049470794195197
6641,2017-08-15,921.75,0.0,-0.0117930849638167,925.5,-1.0,0.049297676931389,0.0049470794195197,0.0049470794195197
6642,2017-08-16,921.75,0.0,0.0,921.75,1.0,0.0,,0.0250657428189436
6643,2017-08-17,930.25,0.0,0.0092215893680499,921.75,1.0,-0.120210004262078,,0.0250657428189436
6644,2017-08-18,937.5,0.0,0.0077936038699274,930.25,1.0,-0.10535797824161,,0.0250657428189436
6645,2017-08-21,932.5,0.0,-0.0053333333333333,937.5,1.0,0.0811111111111106,,0.0250657428189436
6646,2017-08-22,933.75,0.0,0.0013404825737265,932.5,1.0,-0.0212728756265281,0.0250657428189436,0.0250657428189436
6647,2017-08-23,935.0,0.0,0.001338688085676,933.75,1.0,-0.0222100523305345,,0.0739111339172561
6648,2017-08-24,941.25,0.0,0.0066844919786096,935.0,1.0,-0.116182836771071,,0.0739111339172561
6649,2017-08-25,939.0,0.0,-0.0023904382470119,941.25,1.0,0.0436254980079673,,0.0739111339172561
6650,2017-08-28,935.25,0.0,-0.0039936102236421,939.0,1.0,0.0857451606840825,,0.0739111339172561
6651,2017-08-29,930.75,0.0,-0.0048115477145148,935.25,1.0,0.10976343223737,0.0739111339172561,0.0739111339172561
6652,2017-08-30,923.0,0.0,-0.0083266183185603,930.75,1.0,0.202614379084967,,0.0470312095029253
6653,2017-08-31,936.25,0.0,0.0143553629469122,923.0,1.0,-0.374264819687354,,0.0470312095029253
6654,2017-09-01,942.0,0.0,0.0061415220293725,936.25,1.0,-0.172435041593922,,0.0470312095029253
6655,2017-09-05,960.5,0.0,0.0196390658174098,942.0,1.0,-0.796473224817171,0.0470312095029253,0.0470312095029253
6656,2017-09-06,964.5,0.0,0.00416449765747,960.5,1.0,-0.190005205622077,,0.0463712340963267
6657,2017-09-07,963.25,0.0,-0.001296008294453,964.5,1.0,0.0675775753536253,,0.0463712340963267
6658,2017-09-08,956.5,1.0,-0.0070075266026472,963.25,1.0,0.426291201661041,,0.0463712340963267
6659,2017-09-11,960.0,0.0,-0.002079002079002,956.5,1.0,-0.0208687271301614,,0.0463712340963267
6660,2017-09-12,950.5,0.0,-0.0098958333333333,954.75,1.0,0.0257900140068247,0.0463712340963267,0.0463712340963267
6661,2017-09-13,960.5,0.0,0.0105207785376118,944.25,1.0,-0.101313553169865,,0.0217920140055167
6662,2017-09-14,976.0,0.0,0.0161374284226965,953.0,1.0,-0.144410231710044,,0.0217920140055167
6663,2017-09-15,968.75,0.0,-0.0074282786885245,967.25,1.0,-0.0094339622641507,,0.0217920140055167
6664,2017-09-18,967.75,0.0,-0.0010322580645161,968.75,1.0,0.0066100735710242,,0.0217920140055167
6665,2017-09-19,965.5,0.0,-0.0023249806251614,967.75,1.0,0.0151538915747134,0.0217920140055167,0.0217920140055167
6666,2017-09-20,970.0,0.0,0.0046607975142413,965.5,1.0,-0.0309307471399658,,-9.70593820552676e-05
6667,2017-09-21,970.75,0.0,0.0007731958762886,970.0,1.0,-0.0052262313860251,,-9.70593820552676e-05
6668,2017-09-22,984.25,0.0,0.013906773113572,970.75,1.0,-0.0957730601217696,,-9.70593820552676e-05
6669,2017-09-25,971.25,0.0,-0.0132080264160528,984.25,1.0,0.0964185928371853,,-9.70593820552676e-05
6670,2017-09-26,963.5,0.0,-0.0079794079794079,971.25,1.0,0.0594384471935493,-9.70593820552676e-05,-9.70593820552676e-05
6671,2017-09-27,965.5,0.0,0.0020757654385054,963.5,-1.0,-0.0157844663553024,,-0.0067803359495026
6672,2017-09-28,959.5,0.0,-0.0062143966856551,965.5,-1.0,0.0482607402183858,,-0.0067803359495026
6673,2017-09-29,968.25,0.0,0.0091193329859301,959.5,-1.0,-0.072359924779664,,-0.0067803359495026
6674,2017-10-02,957.25,0.0,-0.0113607022979602,968.25,-1.0,0.0964338683431511,,-0.0067803359495026
6675,2017-10-03,955.25,0.0,-0.002089318359885,957.25,-1.0,0.0181571714609065,-0.0067803359495026,-0.0067803359495026
6676,2017-10-04,958.25,0.0,0.0031405391258832,955.25,-1.0,-0.0279584580718869,,-0.0155333346773381
6677,2017-10-05,968.25,0.0,0.0104356900600052,958.25,-1.0,-0.0952256717975466,,-0.0155333346773381
6678,2017-10-06,972.25,0.0,0.0041311644719855,968.25,-1.0,-0.0386634623660179,,-0.0155333346773381
6679,2017-10-09,966.75,0.0,-0.0056569812291077,972.25,-1.0,0.0573555041284535,,-0.0155333346773381
6680,2017-10-10,966.0,0.0,-0.0007757951900698,966.75,-1.0,0.0080904355535858,-0.0155333346773381,-0.0155333346773381
6681,2017-10-11,965.25,0.0,-0.0007763975155279,966.0,-1.0,0.0083348556814028,,-0.0505350879822537
6682,2017-10-12,992.0,0.0,0.0277130277130277,965.25,-1.0,-0.306522882280458,,-0.0505350879822537
6683,2017-10-13,1000.25,0.0,0.0083165322580645,992.0,-1.0,-0.0948604460685482,,-0.0505350879822537
6684,2017-10-16,991.0,0.0,-0.0092476880779805,1000.25,-1.0,0.116393315464237,,-0.0505350879822537
6685,2017-10-17,984.75,0.0,-0.0063067608476286,991.0,-1.0,0.0822131324780171,-0.0505350879822537,-0.0505350879822537
6686,2017-10-18,984.25,0.0,-0.0005077430820005,984.75,-1.0,0.0068639342566737,,-0.0234323547159218
6687,2017-10-19,986.5,0.0,0.0022860045720091,984.25,-1.0,-0.0320919872608987,,-0.0234323547159218
6688,2017-10-20,978.75,0.0,-0.0078560567663456,986.5,-1.0,0.114698428788647,,-0.0234323547159218
6689,2017-10-23,980.75,0.0,0.0020434227330779,978.75,-1.0,-0.0339022407987923,,-0.0234323547159218
6690,2017-10-24,975.5,0.0,-0.0053530461381595,980.75,-1.0,0.0930410400203925,-0.0234323547159218,-0.0234323547159218
6691,2017-10-25,975.5,0.0,0.0,975.5,-1.0,0.0,,-0.0441437469303925
6692,2017-10-26,971.25,0.0,-0.0043567401332649,975.5,-1.0,0.0836952709811441,,-0.0441437469303925
6693,2017-10-27,975.25,0.0,0.0041184041184041,971.25,-1.0,-0.0835120835120839,,-0.0441437469303925
6694,2017-10-30,972.75,0.0,-0.0025634452704434,975.25,-1.0,0.0623771682474585,,-0.0441437469303925
6695,2017-10-31,973.75,0.0,0.0010280133641737,972.75,-1.0,-0.0268017769945311,-0.0441437469303925,-0.0441437469303925
6696,2017-11-01,981.0,0.0,0.0074454428754813,973.75,-1.0,-0.209045126888514,,-0.0506985509481542
6697,2017-11-02,989.0,0.0,0.0081549439347604,981.0,-1.0,-0.248046211348961,,-0.0506985509481542
6698,2017-11-03,977.0,0.0,-0.0121334681496461,989.0,-1.0,0.402610534056439,,-0.0506985509481542
6699,2017-11-06,984.0,0.0,0.007164790174002,977.0,-1.0,-0.326893551688839,,-0.0506985509481542
6700,2017-11-07,986.0,0.0,0.0020325203252032,984.0,-1.0,-0.105981416957023,-0.0506985509481542,-0.0506985509481542
6701,2017-11-08,988.0,1.0,0.0020283975659229,986.0,-1.0,-0.123394185260315,,-0.0195843783399121
6702,2017-11-09,985.0,0.0,-0.0135202804206309,988.0,-1.0,0.0173171811740891,,-0.0195843783399121
6703,2017-11-10,987.0,0.0,0.0020304568527918,975.25,-1.0,-0.0698030216102501,,-0.0195843783399121
6704,2017-11-13,974.25,0.0,-0.0129179331306991,977.25,-1.0,0.0186748529035559,,-0.0195843783399121
6705,2017-11-14,967.75,0.0,-0.0066717988196048,963.5,-1.0,-0.0272883994617088,-0.0195843783399121,-0.0195843783399121
6706,2017-11-15,976.25,0.0,0.0087832601394988,959.0,-1.0,-0.113197116248966,,-0.024863107198184
6707,2017-11-16,972.0,0.0,-0.0043533930857874,976.25,-1.0,0.0278769908124984,,-0.024863107198184
6708,2017-11-17,990.5,0.0,0.0190329218106996,972.0,-1.0,-0.124053865373309,,-0.024863107198184
6709,2017-11-20,990.0,0.0,-0.000504795557799,990.5,-1.0,0.0034764222376733,,-0.024863107198184
6710,2017-11-21,989.0,0.0,-0.001010101010101,990.0,-1.0,0.0070901320901321,-0.024863107198184,-0.024863107198184
6711,2017-11-22,997.25,0.0,0.0083417593528817,989.0,-1.0,-0.0597008267412116,,-0.0317212093788769
6712,2017-11-24,993.25,0.0,-0.0040110303334169,997.25,-1.0,0.0298780830958604,,-0.0317212093788769
6713,2017-11-27,996.0,0.0,0.0027686886483765,993.25,-1.0,-0.0219689425360321,,-0.0317212093788769
6714,2017-11-28,993.0,0.0,-0.003012048192771,996.0,-1.0,0.024431057563588,-0.0317212093788769,-0.0317212093788769
6715,2017-11-29,992.5,0.0,-0.0005035246727089,993.0,-1.0,0.0041769660349722,,-0.0655454421433307
6716,2017-11-30,985.75,0.0,-0.006801007556675,992.5,-1.0,0.0577294827485204,,-0.0655454421433307
6717,2017-12-01,994.25,0.0,0.0086228759827542,985.75,-1.0,-0.0749368984215547,,-0.0655454421433307
6718,2017-12-04,998.5,0.0,0.0042745788282625,994.25,-1.0,-0.0400056736491238,,-0.0655454421433307
6719,2017-12-05,1008.5,0.0,0.0100150225338007,998.5,-1.0,-0.0961969269694016,-0.0655454421433307,-0.0655454421433307
6720,2017-12-06,1002.75,0.0,-0.0057015369360436,1008.5,-1.0,0.0562448913961056,,-0.0184074451992324
6721,2017-12-07,992.0,0.0,-0.0107205185739217,1002.75,-1.0,0.108694146652262,,-0.0184074451992324
6722,2017-12-08,989.75,0.0,-0.0022681451612903,992.0,-1.0,0.0236535138248853,,-0.0184074451992324
6723,2017-12-11,982.5,0.0,-0.0073250820914372,989.75,-1.0,0.0835517176054559,,-0.0184074451992324
6724,2017-12-12,975.75,0.0,-0.0068702290076335,982.5,-1.0,0.080891406057621,-0.0184074451992324,-0.0184074451992324
6725,2017-12-13,979.25,0.0,0.0035869843709966,975.75,-1.0,-0.0436416431804584,,0.0359775145166251
6726,2017-12-14,967.75,0.0,-0.011743681388818,979.25,-1.0,0.147808403686847,,0.0359775145166251
6727,2017-12-15,967.25,0.0,-0.0005166623611469,967.75,-1.0,0.0067350629220948,,0.0359775145166251
6728,2017-12-18,961.5,0.0,-0.0059446885500129,967.25,-1.0,0.0867924528301892,,0.0359775145166251
6729,2017-12-19,956.0,0.0,-0.0057202288091523,961.5,-1.0,0.0869951464725253,0.0359775145166251,0.0359775145166251
6730,2017-12-20,954.0,0.0,-0.002092050209205,956.0,1.0,0.0331999272330358,,0.0791524575641274
6731,2017-12-21,948.75,0.0,-0.005503144654088,954.0,1.0,0.0913021726700976,,0.0791524575641274
6732,2017-12-22,949.5,0.0,0.000790513833992,948.75,1.0,-0.0137398833051006,,0.0791524575641274
6733,2017-12-26,959.25,0.0,0.0102685624012638,949.5,1.0,-0.220472075085956,0.0791524575641274,0.0791524575641274
6734,2017-12-27,955.5,0.0,-0.0039093041438623,959.25,1.0,0.0891810007818603,,0.107858682628102
6735,2017-12-28,945.75,0.0,-0.0102040816326531,955.5,1.0,0.248299319727891,,0.107858682628102
6736,2017-12-29,951.75,0.0,0.0063441712926249,945.75,1.0,-0.165401608700577,,0.107858682628102
6737,2018-01-02,955.0,0.0,0.0034147622800105,951.75,1.0,-0.124638823220382,0.107858682628102,0.107858682628102
6738,2018-01-03,959.75,0.0,0.0049738219895288,955.0,1.0,-0.201716114019778,,0.130377535939809
6739,2018-01-04,959.25,0.0,-0.0005209690023443,959.75,1.0,0.02376921073196,,0.130377535939809
6740,2018-01-05,961.5,0.0,0.0023455824863174,959.25,1.0,-0.122305372500838,,0.130377535939809
6741,2018-01-08,958.25,1.0,-0.0033801352054082,961.5,1.0,0.308437337493503,,0.130377535939809
6742,2018-01-09,963.75,0.0,-0.0031031807602792,958.25,1.0,-0.0327338246804065,0.130377535939809,0.130377535939809
6743,2018-01-10,955.0,0.0,-0.0090791180285343,955.75,1.0,0.004546417049687,,0.144681928713373
6744,2018-01-11,950.0,0.0,-0.0052356020942408,947.0,1.0,-0.0186497257894196,,0.144681928713373
6745,2018-01-12,960.5,0.0,0.0110526315789474,940.5,1.0,-0.127243095319022,,0.144681928713373
6746,2018-01-16,968.0,0.0,0.0078084331077563,944.0,1.0,-0.162801070472792,0.144681928713373,0.144681928713373
6747,2018-01-17,968.75,0.0,0.0007747933884297,968.0,1.0,-0.0050499926210148,,0.131746578075741
6748,2018-01-18,973.0,0.0,0.0043870967741935,968.75,1.0,-0.0291143695014657,,0.131746578075741
6749,2018-01-19,977.25,0.0,0.0043679342240493,973.0,1.0,-0.0295239998477402,,0.131746578075741
6750,2018-01-22,984.25,0.0,0.0071629572780762,977.25,1.0,-0.0512643020881928,,0.131746578075741
